date,year,month,day_of_year,has_sunset_clouds,intensity,duration_minutes,coverage_percent,color_richness,temperature_c,humidity_percent,pressure_hpa,visibility_km,wind_speed_kmh,season_factor,enso_phase
2000-01-11,2000,1,11,False,0.0,0.0,0.0,0.0,18.312152570443615,64.45554553226191,1032.039587386593,16.42579678195344,3.044337843067274,1.0,0.0
2000-01-12,2000,1,12,True,10.0,120.0,29.440200960307028,10.0,19.355799098060324,83.22235448748879,1003.9814893720772,18.84742837520108,32.32561204982801,1.0,0.0
2000-01-13,2000,1,13,True,5.2579273993995495,21.420603676373943,45.723414726095726,6.176445228966882,14.355927206216169,68.89388480818708,1009.1448762617115,15.073019896927223,14.72720446839304,1.0,0.0
2000-01-14,2000,1,14,False,0.0,0.0,0.0,0.0,21.021428262847287,69.40407233736886,1015.941332829045,10.739834209264808,20.488067593566992,1.0,0.0
2000-01-15,2000,1,15,False,0.0,0.0,0.0,0.0,17.990954019699558,76.94112676408916,1030.170707969801,17.4051530779955,17.214527026945824,1.0,0.0
2000-01-16,2000,1,16,True,1.8110966104638955,46.13543222246347,31.851691932568855,2.064087544480154,14.63795304494487,78.57648127995591,1036.9679298265394,15.518447535988518,6.461925485991925,1.0,0.0
2000-01-17,2000,1,17,False,0.0,0.0,0.0,0.0,16.381216475418572,72.10401513502326,1032.5353407715731,15.441372667048176,40.12649272645243,1.0,0.0
2000-01-18,2000,1,18,True,10.0,62.93467542948547,37.154907348744096,8.840137463671205,16.073574862183857,77.68087392291163,1018.924788715511,19.02029975440403,26.82313315331077,1.0,0.0
2000-01-19,2000,1,19,False,0.0,0.0,0.0,0.0,13.671089106508132,78.97957726128362,1028.6619854409773,12.663967614292885,22.479929295068693,1.0,0.0
2000-01-20,2000,1,20,False,0.0,0.0,0.0,0.0,18.64135785273663,72.19145451572669,1026.719139888124,22.249425313334108,10.714462906388693,1.0,0.0
2000-01-21,2000,1,21,False,0.0,0.0,0.0,0.0,19.054173753917397,62.77947702671988,1002.9923160679283,17.160091192437353,5.995692908016972,1.0,0.0
2000-01-22,2000,1,22,True,2.308986702059623,51.74119851114338,68.0840815406882,2.337945672995156,17.749375768745924,89.1515527146026,1024.3391902231801,8.399429653369571,11.931522836265618,1.0,0.0
2000-01-23,2000,1,23,True,3.2932721129630678,22.20014972816459,51.785668031577224,3.8924701705483535,20.899220566118625,75.01837012368327,1034.513509864795,11.192672935456411,27.810734647844814,1.0,0.0
2000-01-24,2000,1,24,True,3.4761696300453435,31.91294914493083,55.86735398983586,3.6372554670400996,13.356650454105452,68.47964410642413,1019.3074057728609,22.265093156264463,3.7680224321723195,1.0,0.0
2000-01-25,2000,1,25,True,10.0,36.41956113943861,49.48319214427981,10.0,23.433952924848757,75.51461712082747,1016.9150211143649,14.554268935790558,12.080967225034332,1.0,0.0
2000-01-26,2000,1,26,True,7.091410327425908,23.283346557668466,33.920286628071196,6.843544764071997,18.931110796300395,82.2213191663074,1012.0842861116417,18.68838952468015,9.39970904175259,1.0,0.0
2000-01-27,2000,1,27,False,0.0,0.0,0.0,0.0,15.78144637357717,82.44383045723464,1018.2100384163276,19.227811885179854,8.765656968732458,1.0,0.0
2000-01-28,2000,1,28,False,0.0,0.0,0.0,0.0,15.260715951274868,72.77596771994175,1023.9515702543691,13.22711726706611,31.002600027339078,1.0,0.0
2000-01-29,2000,1,29,False,0.0,0.0,0.0,0.0,13.510018592359435,76.99295853641723,1024.2834550926427,16.45101290861234,5.813713414488935,1.0,0.0
2000-01-30,2000,1,30,False,0.0,0.0,0.0,0.0,22.41129454970016,65.39602242565991,1014.7861415834701,18.1517258171025,7.391894914873543,1.0,0.0
2000-01-31,2000,1,31,False,0.0,0.0,0.0,0.0,17.711468182582404,68.23169355505341,1020.3204993735764,10.707662634010703,3.861480650005036,1.0,0.0
2000-02-01,2000,2,32,True,4.459684917699713,15.285464735813541,26.46858954968203,4.725857291264683,19.858039542723517,90.26191130402063,1014.9123985154314,18.106846888395765,15.839554919452791,1.0,0.0
2000-02-02,2000,2,33,False,0.0,0.0,0.0,0.0,18.972277445431253,78.10073920625436,1016.9767609854883,13.407960864578135,10.82756878852881,1.0,0.0
2000-02-03,2000,2,34,False,0.0,0.0,0.0,0.0,24.75954737253467,71.8612194968956,1024.7232063672068,17.233368022953407,32.31668464808454,1.0,0.0
2000-02-04,2000,2,35,True,1.3639591996419191,120.0,23.34343223878603,1.4647455125481201,20.525889049588397,89.81326900343703,1023.0024295336242,15.97080222423015,10.193029480801549,1.0,0.0
2000-02-05,2000,2,36,False,0.0,0.0,0.0,0.0,19.18643257326955,69.22123305146673,1019.4092219855895,16.154345972673546,12.57030746652091,1.0,0.0
2000-02-06,2000,2,37,False,0.0,0.0,0.0,0.0,17.974114007733434,77.55612033361861,1018.593893089997,17.70939316132657,23.952180939296397,1.0,0.0
2000-02-07,2000,2,38,False,0.0,0.0,0.0,0.0,17.36092887535068,65.20701221970015,1002.3140988445814,18.64196723990082,19.201060705993168,1.0,0.0
2000-02-08,2000,2,39,True,2.654122041127882,35.06885297553718,53.3782831687988,2.1538547271446586,20.236127848755444,88.94905246025878,1006.3507653941989,19.244205839993757,19.181519738040777,1.0,0.0
2000-02-09,2000,2,40,False,0.0,0.0,0.0,0.0,17.49177949666633,83.7403380463677,1031.0235705209602,16.796379121679102,25.23315006513154,1.0,0.0
2000-02-10,2000,2,41,False,0.0,0.0,0.0,0.0,13.189852681934536,77.55561840882704,1019.840654489393,16.36922100762363,2.0595804527974497,1.0,0.0
2000-02-11,2000,2,42,True,8.030977748166837,31.05952854116484,16.179201275828937,6.967467691500556,15.853502780134535,73.52779605412914,1001.6591113076747,15.733868704346829,11.046506854080736,1.0,0.0
2000-02-12,2000,2,43,True,4.2207782459877325,16.575570689004085,63.0018292889619,3.730069424690922,17.47484490854507,59.58463068211532,1000.8480893780145,21.967497069778098,25.423258921861077,1.0,0.0
2000-02-13,2000,2,44,True,4.543362086462873,29.828581152088773,9.980463306738931,3.6711659567755865,15.11621210116023,72.76501323109588,1008.2677502954717,15.096843019308524,12.15652925111872,1.0,0.0
2000-02-14,2000,2,45,False,0.0,0.0,0.0,0.0,15.67807764154471,77.97363263738117,1039.7432940349238,20.55813077074919,8.040273959807338,1.0,0.0
2000-02-15,2000,2,46,True,9.827779269950103,38.27082521168023,35.11072121540935,8.493879843635034,16.522818227283395,71.08807384256147,1016.4852162794483,13.176199534355849,12.532607204969786,1.0,0.0
2000-02-16,2000,2,47,False,0.0,0.0,0.0,0.0,16.569686008295,84.04312980660605,1021.0091718762438,12.589779020805796,11.328747361319348,1.0,0.0
2000-02-17,2000,2,48,True,2.6077184510456135,21.940314589240145,58.34424870635916,2.247188561146106,26.651332270467154,65.11195512035823,1014.5144859499295,14.870159449458939,7.197989333456899,1.0,0.0
2000-02-18,2000,2,49,False,0.0,0.0,0.0,0.0,16.1299827526463,97.47078462721933,998.297568116581,12.369483723862821,11.814188006874723,1.0,0.0
2000-02-19,2000,2,50,True,3.514539542158051,20.629494326675573,37.15910816830218,3.5469652811211474,20.913374110295077,75.39181174265727,1028.0121392216395,14.867698507913794,2.124219435013211,1.0,0.0
2000-02-20,2000,2,51,False,0.0,0.0,0.0,0.0,18.355255137568655,91.41149849820226,1019.2692737376416,15.623597884764543,17.053301593440537,1.0,0.0
2000-02-21,2000,2,52,False,0.0,0.0,0.0,0.0,13.864241262660476,87.15003234565543,1019.3849640749442,14.838848344396794,15.35685091879819,1.0,0.0
2000-02-22,2000,2,53,False,0.0,0.0,0.0,0.0,16.921917301379267,71.20124504428166,1024.3033581654424,13.07566469636453,11.14099759250285,1.0,0.0
2000-02-23,2000,2,54,False,0.0,0.0,0.0,0.0,21.4126198327737,73.91986880916203,1013.3012506470662,12.58494513687077,8.019794097901656,1.0,0.0
2000-02-24,2000,2,55,False,0.0,0.0,0.0,0.0,20.908817760316982,88.8451028704396,1020.134349032237,24.007183250232263,6.368597769229017,1.0,0.0
2000-02-25,2000,2,56,False,0.0,0.0,0.0,0.0,12.963839253287166,89.96835449191346,1022.5436565635406,16.27766131635818,12.601914841401666,1.0,0.0
2000-02-26,2000,2,57,False,0.0,0.0,0.0,0.0,18.62818438381468,83.80613299118954,1020.8100923173671,17.395536097116526,6.2916322530396265,1.0,0.0
2000-02-27,2000,2,58,False,0.0,0.0,0.0,0.0,23.079559879918193,73.91027458855052,1006.1039517974142,15.996852319601407,11.034816322550626,1.0,0.0
2000-02-28,2000,2,59,False,0.0,0.0,0.0,0.0,17.825976304263033,74.58495144042064,1005.8789562473984,9.880573312536923,16.997677749348284,1.0,0.0
2000-02-29,2000,2,60,False,0.0,0.0,0.0,0.0,17.292645902129617,91.35217220231515,1013.404086486364,10.487428187527575,9.140652888975858,1.0,0.0
2000-03-01,2000,3,61,False,0.0,0.0,0.0,0.0,21.107196409373966,87.56965091850735,1031.4895609494536,13.879695088643272,4.0292264963546325,0.6,0.0
2000-03-02,2000,3,62,False,0.0,0.0,0.0,0.0,29.52007940974958,82.4737474721159,1013.1392929191295,10.42762473866999,5.807085490724123,0.6,0.0
2000-03-03,2000,3,63,False,0.0,0.0,0.0,0.0,21.701740189352005,77.65260183092988,1005.8715421732284,10.81929068307569,4.076064149603177,0.6,0.0
2000-03-04,2000,3,64,False,0.0,0.0,0.0,0.0,25.538255577492887,65.4128781407348,1009.5731240591965,9.385677402012625,1.289832024585826,0.6,0.0
2000-03-05,2000,3,65,False,0.0,0.0,0.0,0.0,24.607035179442384,92.17244075995328,1020.2167206404323,7.112844686348312,3.2312433011911494,0.6,0.0
2000-03-06,2000,3,66,False,0.0,0.0,0.0,0.0,21.079023805525594,79.00143353960323,1020.109599682035,11.83278993445812,3.728232697728135,0.6,0.0
2000-03-07,2000,3,67,False,0.0,0.0,0.0,0.0,23.579303773905153,79.52362848548808,1016.2613302224212,6.746659270844091,9.500469902165205,0.6,0.0
2000-03-08,2000,3,68,False,0.0,0.0,0.0,0.0,19.686968928371723,70.73230962909152,997.433708264761,12.318029854036919,1.4997419712783593,0.6,0.0
2000-03-09,2000,3,69,False,0.0,0.0,0.0,0.0,22.433052401607856,81.22629510503685,1007.5508091319105,11.697408343056212,4.855653207358044,0.6,0.0
2000-03-10,2000,3,70,False,0.0,0.0,0.0,0.0,20.70916336335843,81.54443501023147,1016.0780176889206,5.3694948220301235,1.3852016146353618,0.6,0.0
2000-03-11,2000,3,71,False,0.0,0.0,0.0,0.0,21.85530179919618,84.78065364289337,1007.6024031969064,8.165085823793062,5.797507280951539,0.6,0.0
2000-03-12,2000,3,72,False,0.0,0.0,0.0,0.0,24.887466911976933,85.78077985930435,1015.5602973431387,13.448072951836542,14.621760515808745,0.6,0.0
2000-03-13,2000,3,73,False,0.0,0.0,0.0,0.0,16.277377306005064,71.76338426611439,1006.7518142230432,10.578273150632501,7.284794531157549,0.6,0.0
2000-03-14,2000,3,74,False,0.0,0.0,0.0,0.0,19.965446591024154,70.74671122521423,1003.7676675388909,6.444946183150999,2.092801862974966,0.6,0.0
2000-03-15,2000,3,75,False,0.0,0.0,0.0,0.0,23.27995370264267,83.47868898955899,1004.4164221981879,12.600929638226974,3.0855066729395304,0.6,0.0
2000-03-16,2000,3,76,False,0.0,0.0,0.0,0.0,25.247819978857027,76.3745885989929,1012.6501150950304,15.81240190690653,2.9436434182500344,0.6,0.0
2000-03-17,2000,3,77,False,0.0,0.0,0.0,0.0,23.697223217166563,89.78043559701383,1019.218099622172,5.7893258403286305,2.6794494127992943,0.6,0.0
2000-03-18,2000,3,78,False,0.0,0.0,0.0,0.0,21.576699712699863,86.96537678040542,1014.7770100093326,6.493966923869696,6.6217803614479855,0.6,0.0
2000-03-19,2000,3,79,False,0.0,0.0,0.0,0.0,24.301766463646715,85.6734406338275,1012.2983428854135,5.517117199452025,6.855300684768,0.6,0.0
2000-03-20,2000,3,80,False,0.0,0.0,0.0,0.0,18.556830378775214,90.42522282666323,1012.6044484614334,12.544502092117874,5.110480484082734,0.6,0.0
2000-03-21,2000,3,81,False,0.0,0.0,0.0,0.0,22.08836233082295,78.30179769035966,1008.6550377256768,9.572483629594082,5.910607169429811,0.6,0.0
2000-03-22,2000,3,82,False,0.0,0.0,0.0,0.0,21.239385067515922,78.4821515338066,1027.4697788435374,11.089664329534724,10.155573004462799,0.6,0.0
2000-03-23,2000,3,83,False,0.0,0.0,0.0,0.0,22.046851967826274,90.52384300052282,1007.8271154989962,14.728042320556739,20.23419105937317,0.6,0.0
2000-03-24,2000,3,84,False,0.0,0.0,0.0,0.0,20.463492435797686,93.62707581694161,1028.795721457307,8.931419918540195,3.5427954239619543,0.6,0.0
2000-03-25,2000,3,85,False,0.0,0.0,0.0,0.0,18.787577699743796,75.85761947916697,1012.6531511261322,11.202644197609562,13.729925062738058,0.6,0.0
2000-03-26,2000,3,86,False,0.0,0.0,0.0,0.0,24.75296719542975,80.28808924619592,1012.5053629034757,12.524458476499811,6.632116837933422,0.6,0.0
2000-03-27,2000,3,87,False,0.0,0.0,0.0,0.0,23.27735379202445,69.44031729874126,1013.7396296407356,8.947399047275328,3.0205956991590392,0.6,0.0
2000-03-28,2000,3,88,True,3.9474911179739474,57.29782507465788,25.539579743855683,4.073946955618737,17.252767655008306,77.09769047612491,1009.1229844006401,11.357596172174715,6.410426901963879,0.6,0.0
2000-03-29,2000,3,89,False,0.0,0.0,0.0,0.0,22.11420589591439,70.96544617588378,1005.6906996005808,10.40061908137861,15.668130339531572,0.6,0.0
2000-03-30,2000,3,90,True,4.0783403034973125,43.33134744807128,8.379101635386684,4.3368285048775315,24.261446543592093,86.05819224885838,1023.6667468958915,14.007886771337018,12.490693922575968,0.6,0.0
2000-03-31,2000,3,91,False,0.0,0.0,0.0,0.0,21.29864575904944,83.17370949146658,1025.0650896650836,8.049192987038293,6.568098383081496,0.6,0.0
2000-04-01,2000,4,92,False,0.0,0.0,0.0,0.0,26.37329720405971,84.37149238524918,995.4014385902008,12.738760698081663,7.939746056851797,0.6,0.0
2000-04-02,2000,4,93,True,2.9891293236775316,82.21652438921379,27.808537415209074,2.4718313220690753,20.370123297057884,91.72011968850583,1004.1986813230415,10.883408092100348,6.560802928698617,0.6,0.0
2000-04-03,2000,4,94,True,8.348738223308022,22.992279063960176,18.16306075470757,7.416249660580192,26.5314021413136,79.48737095410617,996.196956013291,13.117371984840434,7.964637815537841,0.6,0.0
2000-04-04,2000,4,95,False,0.0,0.0,0.0,0.0,21.223424487225785,78.46473544095005,1008.544139836445,11.230018347968075,4.122683342735625,0.6,0.0
2000-04-05,2000,4,96,True,1.1671528441072825,20.13030445652096,38.15327356108818,1.2890148014710243,22.966893667370844,86.58596610327183,1021.4920176748753,11.974213701058492,1.9761832039131628,0.6,0.0
2000-04-06,2000,4,97,False,0.0,0.0,0.0,0.0,21.72518640982994,81.47121705250778,1001.5916759203229,10.457132905830093,1.0222084726980818,0.6,0.0
2000-04-07,2000,4,98,False,0.0,0.0,0.0,0.0,24.969303480610865,83.7968876289241,1007.2696512130308,8.435520929699182,21.987809167783947,0.6,0.0
2000-04-08,2000,4,99,False,0.0,0.0,0.0,0.0,26.916394173279485,87.83097731145469,1008.7582302290187,8.78698584108128,4.047925654394182,0.6,0.0
2000-04-09,2000,4,100,False,0.0,0.0,0.0,0.0,33.006078845506366,83.81917528444144,1014.2488877866396,15.844875271276102,2.3160480340378955,0.6,0.0
2000-04-10,2000,4,101,True,6.234889569015293,55.30939297776898,35.590055608816236,6.749830910346506,25.97889110976052,78.82450577835542,1015.9822331361358,11.68045615626525,9.33018172853243,0.6,0.0
2000-04-11,2000,4,102,False,0.0,0.0,0.0,0.0,29.75218219690298,85.5807968375392,1029.7526087262527,8.432436545731296,15.187180666716504,0.6,0.0
2000-04-12,2000,4,103,True,5.049105485887554,25.270578108285733,57.0412175282832,5.160920049390517,23.000359777063206,90.02660608301792,997.7217277949869,12.192832164080208,3.296128229286521,0.6,0.0
2000-04-13,2000,4,104,False,0.0,0.0,0.0,0.0,29.073138306494002,83.11413256735443,1018.3287908432862,13.119475645857447,0.6975046419152431,0.6,0.0
2000-04-14,2000,4,105,False,0.0,0.0,0.0,0.0,21.114579415813587,100.0,1007.9460807456268,15.842487638899929,0.9673758467307064,0.6,0.0
2000-04-15,2000,4,106,False,0.0,0.0,0.0,0.0,27.398579678440377,73.96953412965394,1022.7680349287893,12.831048287271868,6.722367609679207,0.6,0.0
2000-04-16,2000,4,107,False,0.0,0.0,0.0,0.0,26.771400382817838,81.66808016805207,992.4950878996224,10.348731444835536,4.417218841101818,0.6,0.0
2000-04-17,2000,4,108,False,0.0,0.0,0.0,0.0,22.33329585568285,86.55378673756437,1012.7428005557731,10.239465668609425,8.8236371504227,0.6,0.0
2000-04-18,2000,4,109,False,0.0,0.0,0.0,0.0,21.132304048530315,81.82083223600152,988.0484247732002,11.262521676738606,4.061638489417213,0.6,0.0
2000-04-19,2000,4,110,False,0.0,0.0,0.0,0.0,23.284837526646346,88.16531536427367,1017.4707900998503,14.167502744660641,11.332989735469344,0.6,0.0
2000-04-20,2000,4,111,False,0.0,0.0,0.0,0.0,24.890074614192155,87.03780949552099,1005.7311922032035,8.847155656603718,5.189745626186783,0.6,0.0
2000-04-21,2000,4,112,True,6.629651942549291,16.061543325026292,34.77319648109082,6.671010439015883,32.06512411434218,82.88328297475861,1020.0818281673752,7.380282218623408,7.768558120993781,0.6,0.0
2000-04-22,2000,4,113,False,0.0,0.0,0.0,0.0,23.928693117912587,99.31225083093429,1007.0931759923666,11.152298619539168,9.183463839203414,0.6,0.0
2000-04-23,2000,4,114,False,0.0,0.0,0.0,0.0,33.010246755714824,83.53904962373132,1011.0109904671497,13.651963188022837,10.620160459245263,0.6,0.0
2000-04-24,2000,4,115,False,0.0,0.0,0.0,0.0,30.70029459690329,74.8292368558505,1012.0263546523903,8.237172449941927,4.7556842709030285,0.6,0.0
2000-04-25,2000,4,116,False,0.0,0.0,0.0,0.0,30.64113380717594,87.62827441211184,1006.5584336470935,13.392261504865072,11.166481310832747,0.6,0.0
2000-04-26,2000,4,117,False,0.0,0.0,0.0,0.0,24.907309489920024,95.00565450649296,1007.4994441296748,10.876729360414627,4.359203381022559,0.6,0.0
2000-04-27,2000,4,118,False,0.0,0.0,0.0,0.0,30.58351518967492,77.22430921345338,999.086076505437,4.039829659188856,2.9111317698224015,0.6,0.0
2000-04-28,2000,4,119,False,0.0,0.0,0.0,0.0,30.72604548040911,92.07853671474108,1002.1184965482228,17.257307416032926,9.84766834667838,0.6,0.0
2000-04-29,2000,4,120,False,0.0,0.0,0.0,0.0,21.631282599709213,70.83681002434487,1019.2257043200964,17.819257219017818,12.505772749431337,0.6,0.0
2000-04-30,2000,4,121,False,0.0,0.0,0.0,0.0,28.076785769360296,86.249531391755,1010.0420110395188,10.312220616301433,2.6114822324498173,0.6,0.0
2000-05-01,2000,5,122,False,0.0,0.0,0.0,0.0,26.13422667854725,76.17128546227383,1007.7989415115347,14.676006859033798,9.466581887397426,0.6,0.0
2000-05-02,2000,5,123,False,0.0,0.0,0.0,0.0,26.152537819385074,83.2029348000238,1011.5005209902455,7.594966635409094,5.419322282952754,0.6,0.0
2000-05-03,2000,5,124,False,0.0,0.0,0.0,0.0,24.321018799404992,88.52379790368319,1005.8036220107332,12.157469863251443,5.918319475246124,0.6,0.0
2000-05-04,2000,5,125,False,0.0,0.0,0.0,0.0,29.46689250909685,89.3463842322911,1006.488600703257,10.621775073611648,2.744216773056007,0.6,0.0
2000-05-05,2000,5,126,False,0.0,0.0,0.0,0.0,25.368410293826145,79.45675841763274,998.8159273443081,13.184773130833324,3.9424517250133393,0.6,0.0
2000-05-06,2000,5,127,False,0.0,0.0,0.0,0.0,26.59395884022073,100.0,994.1240158097048,11.429462130681083,7.878190435663916,0.6,0.0
2000-05-07,2000,5,128,False,0.0,0.0,0.0,0.0,29.23143441593733,83.8239839869721,1015.6387911679491,17.131569004774054,3.1367282574480564,0.6,0.0
2000-05-08,2000,5,129,False,0.0,0.0,0.0,0.0,26.688976296090807,98.11293444355255,1022.7770081407645,8.839235274876016,7.5432574538396615,0.6,0.0
2000-05-09,2000,5,130,True,4.959927885729843,33.30030805063837,70.1034874998736,5.0253151835570025,25.582190229416053,75.13225518975915,1012.9499790077688,16.339628512544294,4.057431488724363,0.6,0.0
2000-05-10,2000,5,131,False,0.0,0.0,0.0,0.0,26.127922834086892,90.0353086790943,996.850409322173,10.743830528301084,13.981805830748666,0.6,0.0
2000-05-11,2000,5,132,False,0.0,0.0,0.0,0.0,27.4982726960496,73.74284779028066,1006.7299675597336,12.840234539149748,5.296888017908731,0.6,0.0
2000-05-12,2000,5,133,True,3.3442034596582393,15.920759201288828,30.166506016541977,3.9287138050603243,23.59138388069011,89.06393061530035,994.9663339382613,4.041328221142551,6.661001544670296,0.6,0.0
2000-05-13,2000,5,134,False,0.0,0.0,0.0,0.0,29.345488075642695,84.20888277447087,1015.1907648298777,9.629176367434045,6.108750060686037,0.6,0.0
2000-05-14,2000,5,135,False,0.0,0.0,0.0,0.0,28.575120729913774,78.95403872405724,1011.365098435704,7.804596054626888,5.1099412570345715,0.6,0.0
2000-05-15,2000,5,136,False,0.0,0.0,0.0,0.0,29.02491912376457,91.54213039360229,1019.9020754901732,12.173430919055587,5.040202796476371,0.6,0.0
2000-05-16,2000,5,137,False,0.0,0.0,0.0,0.0,27.27146339352215,83.50422957611643,1006.5664992489711,12.089078263070192,4.731899328068852,0.6,0.0
2000-05-17,2000,5,138,False,0.0,0.0,0.0,0.0,26.28199381854374,83.84729955422708,993.9030525715889,12.299786189988613,13.580477699057289,0.6,0.0
2000-05-18,2000,5,139,True,3.7459497353394076,18.836046530839624,41.53571749592875,3.090096566159176,28.192590940535617,86.28459184839892,1006.0304602015342,11.81081450923905,11.174263568742827,0.6,0.0
2000-05-19,2000,5,140,False,0.0,0.0,0.0,0.0,35.96604620639302,74.06497041267663,1003.7523459810732,6.989660921821922,0.7644960437210324,0.6,0.0
2000-05-20,2000,5,141,True,7.221183814029611,18.68669293334723,54.94897894937593,7.089403952738212,29.00718300853313,75.45552036071811,1005.5991148734345,14.004653165450595,2.3472879417136,0.6,0.0
2000-05-21,2000,5,142,False,0.0,0.0,0.0,0.0,24.259315806369777,87.27911914057759,1008.0709386223295,13.926979363615056,1.7941329221912983,0.6,0.0
2000-05-22,2000,5,143,True,1.6059941796131216,40.31107230010678,26.899042445091265,1.7585210798572473,26.83974638896145,100.0,1007.3653533108273,9.404035346063674,5.749912683664541,0.6,0.0
2000-05-23,2000,5,144,False,0.0,0.0,0.0,0.0,32.996433974541155,94.6033112635554,999.4310572102861,7.359267051954181,7.3797452353532655,0.6,0.0
2000-05-24,2000,5,145,False,0.0,0.0,0.0,0.0,26.976441969770452,92.96838148644653,998.4320491143054,6.234567999774469,13.359892187419542,0.6,0.0
2000-05-25,2000,5,146,False,0.0,0.0,0.0,0.0,26.323137450676903,88.64710217665287,1027.6500234490109,8.56944530885957,9.52314348029448,0.6,0.0
2000-05-26,2000,5,147,False,0.0,0.0,0.0,0.0,34.497814725057,89.30636863239707,1016.725073373098,9.405141811371344,2.403159813358496,0.6,0.0
2000-05-27,2000,5,148,False,0.0,0.0,0.0,0.0,25.256106979569438,100.0,994.9679163427832,9.836239129242685,4.002706751503185,0.6,0.0
2000-05-28,2000,5,149,False,0.0,0.0,0.0,0.0,31.8390006608229,83.66302628970871,1008.825799504883,9.75392662144936,14.16618767011824,0.6,0.0
2000-05-29,2000,5,150,False,0.0,0.0,0.0,0.0,31.303347100462965,86.44817246962965,993.0316805204416,11.699063855257926,2.877787112853548,0.6,0.0
2000-05-30,2000,5,151,False,0.0,0.0,0.0,0.0,24.624191560585878,87.47066410079171,1023.0221494463524,11.222259538465705,23.3606712795577,0.6,0.0
2000-05-31,2000,5,152,False,0.0,0.0,0.0,0.0,30.970646570704915,95.31802203266196,1012.7318135126995,10.084632048048679,1.599278526389912,0.6,0.0
2000-06-01,2000,6,153,False,0.0,0.0,0.0,0.0,28.419860692523454,81.3278139417118,995.494795457907,8.758429650585832,7.6435276423141785,0.4,0.0
2000-06-02,2000,6,154,False,0.0,0.0,0.0,0.0,35.53951180783973,92.57305189316521,997.9021709568062,10.097948499981246,5.057103149369871,0.4,0.0
2000-06-03,2000,6,155,False,0.0,0.0,0.0,0.0,27.881075456314974,88.77905086262217,1000.2716684790823,15.680891553700215,3.606431562613336,0.4,0.0
2000-06-04,2000,6,156,False,0.0,0.0,0.0,0.0,35.57158727986874,70.79474948343925,1016.6258410342718,8.844425562322659,22.893154758968937,0.4,0.0
2000-06-05,2000,6,157,False,0.0,0.0,0.0,0.0,29.136187837608517,99.49202861309118,1016.0836623059314,13.572187577434388,7.663839495777321,0.4,0.0
2000-06-06,2000,6,158,False,0.0,0.0,0.0,0.0,35.1372258652279,81.63852301980057,999.4677195067272,12.589162342370146,9.687523456023818,0.4,0.0
2000-06-07,2000,6,159,False,0.0,0.0,0.0,0.0,33.60280991888838,77.26542143517756,985.3346338292694,10.251957942471902,4.54314106840093,0.4,0.0
2000-06-08,2000,6,160,False,0.0,0.0,0.0,0.0,32.93027419857921,92.76826956420282,1009.8209770346862,9.820547703450504,2.1286188715747407,0.4,0.0
2000-06-09,2000,6,161,False,0.0,0.0,0.0,0.0,25.38791305057062,79.08920462570981,992.8038256671099,10.922658740733612,0.8022452121452219,0.4,0.0
2000-06-10,2000,6,162,False,0.0,0.0,0.0,0.0,30.615164374713125,87.10880085255774,998.6729916033809,6.990249492869136,0.08625262660732125,0.4,0.0
2000-06-11,2000,6,163,False,0.0,0.0,0.0,0.0,30.06463784446062,96.29007371638296,999.4290374341373,8.693363818914658,7.044170121651246,0.4,0.0
2000-06-12,2000,6,164,False,0.0,0.0,0.0,0.0,29.479686535373286,82.19876738816038,1001.9632624982304,7.866052239730317,2.4325785082828304,0.4,0.0
